Date(UTC),Pair,Side,Price,Quantity,Amount,Fee,Realized Profit
2021-10-17 05:21:04,XRPUSDT,BUY,1.13110000,30.00000000,33.9330000000 USDT,-0.0135732000 USDT,0.0000000000
2021-10-17 05:21:21,OMGUSDT,SELL,14.22980000,2.30000000,32.7285400000 USDT,-0.0065457000 USDT,0.0000000000
2021-10-17 05:22:57,NEARUSDT,BUY,7.91290000,4.00000000,31.6516000000 USDT,-0.0063303200 USDT,0.0000000000
2021-10-17 05:24:05,LTCUSDT,BUY,186.73000000,0.18100000,33.7981300000 USDT,-0.0067596200 USDT,0.0000000000
2021-10-17 05:24:09,NEARUSDT,BUY,7.89720000,4.00000000,31.5888000000 USDT,-0.0063177600 USDT,0.0000000000
2021-10-17 05:24:26,ALPHAUSDT,BUY,1.05810000,32.00000000,33.8592000000 USDT,-0.0067718400 USDT,0.0000000000
2021-10-17 05:30:02,VETUSDT,BUY,0.11836000,286.00000000,33.8509600000 USDT,-0.0067701900 USDT,0.0000000000
2021-10-17 05:33:02,XLMUSDT,BUY,0.39044000,86.00000000,33.5778400000 USDT,-0.0067155600 USDT,0.0000000000
2021-10-17 05:33:51,BCHUSDT,BUY,623.54000000,0.05400000,33.6711600000 USDT,-0.0067342300 USDT,0.0000000000
2021-10-17 05:35:43,FTMUSDT,SELL,2.12812000,29.00000000,61.7154800000 USDT,-0.0123430900 USDT,0.0000000000
2021-10-17 05:35:43,FTMUSDT,SELL,2.12812000,4.00000000,8.5124800000 USDT,-0.0017024900 USDT,0.0000000000
2021-10-17 05:35:43,FTMUSDT,SELL,2.12812000,15.00000000,31.9218000000 USDT,-0.0063843600 USDT,0.0000000000
2021-10-17 05:35:43,FTMUSDT,SELL,2.12812000,15.00000000,31.9218000000 USDT,-0.0063843600 USDT,0.0000000000
2021-10-17 05:37:18,FTMUSDT,BUY,2.13757000,63.00000000,134.6669100000 USDT,-0.0538667600 USDT,-0.5953500000
2021-10-17 05:37:22,FTMUSDT,SELL,2.13857000,15.00000000,32.0785500000 USDT,-0.0064157100 USDT,0.0000000000
2021-10-17 05:37:38,UNIUSDT,BUY,26.46300000,1.00000000,26.4630000000 USDT,-0.0052926000 USDT,0.0000000000
2021-10-17 05:37:39,ALPHAUSDT,BUY,1.05650000,32.00000000,33.8080000000 USDT,-0.0067616000 USDT,0.0000000000
2021-10-17 05:38:28,FTMUSDT,BUY,2.14676000,15.00000000,32.2014000000 USDT,-0.0128805600 USDT,-0.1228500000
2021-10-17 05:51:07,AAVEUSDT,SELL,310.09000000,2.00000000,620.1800000000 USDT,-0.2480720000 USDT,5.3610000000
2021-10-17 05:54:36,BNBUSDT,BUY,463.70000000,0.07000000,32.4590000000 USDT,-0.0064918000 USDT,0.0000000000
2021-10-17 05:54:57,LINKUSDT,BUY,27.37000000,1.24000000,33.9388000000 USDT,-0.0067877600 USDT,0.0000000000
2021-10-17 05:57:58,SUSHIUSDT,BUY,11.26200000,3.00000000,33.7860000000 USDT,-0.0067572000 USDT,0.0000000000
2021-10-17 05:57:59,TRXUSDT,BUY,0.09887000,343.00000000,33.9124100000 USDT,-0.0067824800 USDT,0.0000000000
2021-10-17 05:58:07,NEARUSDT,BUY,7.88020000,4.00000000,31.5208000000 USDT,-0.0063041600 USDT,0.0000000000
2021-10-17 05:58:31,XLMUSDT,BUY,0.38842000,87.00000000,33.7925400000 USDT,-0.0067585000 USDT,0.0000000000
2021-10-17 06:06:47,AAVEUSDT,SELL,310.89000000,0.40000000,124.3560000000 USDT,-0.0248712000 USDT,0.0000000000
2021-10-17 06:08:23,AAVEUSDT,BUY,311.13000000,0.40000000,124.4520000000 USDT,-0.0497808000 USDT,-0.0960000000
2021-10-17 06:09:39,FTMUSDT,SELL,2.17799000,62.00000000,135.0353800000 USDT,-0.0270070700 USDT,0.0000000000
2021-10-17 06:10:28,AXSUSDT,BUY,123.82000000,1.00000000,123.8200000000 USDT,-0.0247640000 USDT,0.0000000000
2021-10-17 06:10:40,AAVEUSDT,SELL,311.72000000,0.40000000,124.6880000000 USDT,-0.0249376000 USDT,0.0000000000
2021-10-17 06:10:42,FTMUSDT,BUY,2.19528000,62.00000000,136.1073600000 USDT,-0.0544429400 USDT,-1.0719800000
2021-10-17 06:10:49,IOTAUSDT,SELL,1.29420000,21.70000000,28.0841400000 USDT,-0.0056168200 USDT,0.0000000000
2021-10-17 06:10:50,IOTAUSDT,SELL,1.29420000,4.60000000,5.9533200000 USDT,-0.0011906600 USDT,0.0000000000
2021-10-17 06:11:53,AAVEUSDT,BUY,312.25000000,0.40000000,124.9000000000 USDT,-0.0499600000 USDT,-0.2120000000
2021-10-17 06:12:25,IOTAUSDT,SELL,1.29670000,26.20000000,33.9735400000 USDT,-0.0067947000 USDT,0.0000000000
2021-10-17 06:13:10,IOTAUSDT,SELL,1.29820000,26.20000000,34.0128400000 USDT,-0.0068025600 USDT,0.0000000000
2021-10-17 06:13:27,AAVEUSDT,SELL,313.02000000,0.40000000,125.2080000000 USDT,-0.0250416000 USDT,0.0000000000
2021-10-17 06:14:12,AAVEUSDT,BUY,312.92000000,0.10000000,31.2920000000 USDT,-0.0125168000 USDT,0.0100000000
2021-10-17 06:14:12,IOTAUSDT,SELL,1.30350000,26.10000000,34.0213500000 USDT,-0.0068042700 USDT,0.0000000000
2021-10-17 06:14:12,AAVEUSDT,BUY,312.91000000,0.10000000,31.2910000000 USDT,-0.0125164000 USDT,0.0110000000
2021-10-17 06:14:12,AAVEUSDT,BUY,312.91000000,0.20000000,62.5820000000 USDT,-0.0250328000 USDT,0.0220000000
2021-10-17 06:16:21,IOTAUSDT,SELL,1.30440000,26.10000000,34.0448400000 USDT,-0.0068089600 USDT,0.0000000000
2021-10-17 06:16:31,GRTUSDT,SELL,0.81976000,81.00000000,66.4005600000 USDT,-0.0265602200 USDT,1.0271566700
2021-10-17 06:16:31,GRTUSDT,SELL,0.81976000,240.00000000,196.7424000000 USDT,-0.0786969600 USDT,3.0434271900
2021-10-17 06:16:31,GRTUSDT,SELL,0.81965000,322.00000000,263.9273000000 USDT,-0.1055709200 USDT,4.0478448200
2021-10-17 06:16:31,GRTUSDT,SELL,0.81966000,107.00000000,87.7036200000 USDT,-0.0350814400 USDT,1.3461612900
2021-10-17 06:16:56,IOTAUSDT,SELL,1.30550000,26.00000000,33.9430000000 USDT,-0.0067886000 USDT,0.0000000000
2021-10-17 06:18:57,STORJUSDT,SELL,1.31210000,25.00000000,32.8025000000 USDT,-0.0065605000 USDT,0.0000000000
2021-10-17 06:20:32,THETAUSDT,SELL,6.12800000,5.50000000,33.7040000000 USDT,-0.0067408000 USDT,0.0000000000
2021-10-17 06:21:41,SOLUSDT,SELL,162.34200000,1.00000000,162.3420000000 USDT,-0.0324684000 USDT,0.0000000000
2021-10-17 06:22:09,STORJUSDT,SELL,1.31380000,25.00000000,32.8450000000 USDT,-0.0065690000 USDT,0.0000000000
2021-10-17 06:23:27,SOLUSDT,BUY,162.72200000,1.00000000,162.7220000000 USDT,-0.0650888000 USDT,-0.3800000000
2021-10-17 06:30:54,GRTUSDT,BUY,0.81415000,166.00000000,135.1489000000 USDT,-0.0270297800 USDT,0.0000000000
2021-10-17 06:34:07,ALGOUSDT,SELL,1.81560000,18.70000000,33.9517200000 USDT,-0.0067903400 USDT,0.0000000000
2021-10-17 06:35:29,ALGOUSDT,SELL,1.81940000,18.70000000,34.0227800000 USDT,-0.0068045500 USDT,0.0000000000
2021-10-17 06:39:07,IOTAUSDT,SELL,1.30540000,26.00000000,33.9404000000 USDT,-0.0067880800 USDT,0.0000000000
2021-10-17 06:41:26,ALGOUSDT,SELL,1.82280000,18.60000000,33.9040800000 USDT,-0.0067808100 USDT,0.0000000000
2021-10-17 06:42:08,ALGOUSDT,SELL,1.82900000,18.60000000,34.0194000000 USDT,-0.0068038800 USDT,0.0000000000
2021-10-17 06:44:04,ALGOUSDT,SELL,1.83390000,18.50000000,33.9271500000 USDT,-0.0067854300 USDT,0.0000000000
2021-10-17 06:44:11,ALGOUSDT,SELL,1.83500000,18.50000000,33.9475000000 USDT,-0.0067895000 USDT,0.0000000000
2021-10-17 06:47:29,ALGOUSDT,SELL,1.84220000,18.40000000,33.8964800000 USDT,-0.0067792900 USDT,0.0000000000
2021-10-17 06:48:50,ALGOUSDT,SELL,1.84680000,12.30000000,22.7156400000 USDT,-0.0045431200 USDT,0.0000000000
2021-10-17 06:48:50,ALGOUSDT,SELL,1.84680000,6.10000000,11.2654800000 USDT,-0.0022530900 USDT,0.0000000000
2021-10-17 06:59:40,XLMUSDT,BUY,0.38627000,87.00000000,33.6054900000 USDT,-0.0067210900 USDT,0.0000000000
2021-10-17 07:05:54,FTMUSDT,SELL,2.22703000,61.00000000,135.8488300000 USDT,-0.0271697600 USDT,0.0000000000
2021-10-17 07:06:36,FTMUSDT,BUY,2.22783000,61.00000000,135.8976300000 USDT,-0.0543590500 USDT,-0.0488000000
2021-10-17 07:13:39,DOGEUSDT,SELL,0.23739000,143.00000000,33.9467700000 USDT,-0.0067893500 USDT,0.0000000000
2021-10-17 07:14:23,AVAXUSDT,SELL,58.46900000,1.00000000,58.4690000000 USDT,-0.0116938000 USDT,0.0000000000
2021-10-17 07:14:57,AVAXUSDT,SELL,58.53200000,1.00000000,58.5320000000 USDT,-0.0117064000 USDT,0.0000000000
2021-10-17 07:15:59,THETAUSDT,SELL,6.13700000,5.50000000,33.7535000000 USDT,-0.0067507000 USDT,0.0000000000
2021-10-17 07:17:14,DOGEUSDT,SELL,0.23769000,143.00000000,33.9896700000 USDT,-0.0067979300 USDT,0.0000000000
2021-10-17 07:17:20,STORJUSDT,SELL,1.31420000,25.00000000,32.8550000000 USDT,-0.0065710000 USDT,0.0000000000
2021-10-17 07:19:21,STORJUSDT,SELL,1.31670000,25.00000000,32.9175000000 USDT,-0.0065835000 USDT,0.0000000000
2021-10-17 07:20:37,DOGEUSDT,SELL,0.23786000,143.00000000,34.0139800000 USDT,-0.0068027900 USDT,0.0000000000
2021-10-17 07:21:32,FILUSDT,SELL,66.60900000,0.50000000,33.3045000000 USDT,-0.0066609000 USDT,0.0000000000
2021-10-17 07:21:33,ADAUSDT,SELL,2.18520000,15.00000000,32.7780000000 USDT,-0.0131112000 USDT,0.0000000000
2021-10-17 07:21:42,XTZUSDT,SELL,6.93500000,4.90000000,33.9815000000 USDT,-0.0067963000 USDT,0.0000000000
2021-10-17 07:21:59,EOSUSDT,SELL,4.59100000,7.40000000,33.9734000000 USDT,-0.0067946800 USDT,0.0000000000
2021-10-17 07:22:00,OMGUSDT,SELL,14.18800000,2.40000000,34.0512000000 USDT,-0.0068102400 USDT,0.0000000000
2021-10-17 07:22:30,FILUSDT,SELL,66.65500000,0.50000000,33.3275000000 USDT,-0.0066655000 USDT,0.0000000000
2021-10-17 07:37:25,ALGOUSDT,SELL,1.84630000,18.40000000,33.9719200000 USDT,-0.0067943800 USDT,0.0000000000
2021-10-17 07:39:06,ALGOUSDT,SELL,1.85750000,18.30000000,33.9922500000 USDT,-0.0067984500 USDT,0.0000000000
2021-10-17 07:42:43,FTMUSDT,SELL,2.25079000,60.00000000,135.0474000000 USDT,-0.0270094800 USDT,0.0000000000
2021-10-17 07:43:27,FTMUSDT,BUY,2.25061000,60.00000000,135.0366000000 USDT,-0.0540146400 USDT,0.0108000000
2021-10-17 07:52:09,ALGOUSDT,SELL,1.86480000,18.20000000,33.9393600000 USDT,-0.0067878700 USDT,0.0000000000
2021-10-17 07:52:39,LINKUSDT,BUY,27.29000000,1.24000000,33.8396000000 USDT,-0.0067679200 USDT,0.0000000000
2021-10-17 07:52:41,XLMUSDT,BUY,0.38527000,88.00000000,33.9037600000 USDT,-0.0067807500 USDT,0.0000000000
2021-10-17 07:55:49,XLMUSDT,BUY,0.38505000,88.00000000,33.8844000000 USDT,-0.0067768800 USDT,0.0000000000
2021-10-17 07:56:04,LTCUSDT,BUY,185.92000000,0.18200000,33.8374400000 USDT,-0.0067674800 USDT,0.0000000000
2021-10-17 07:56:07,BCHUSDT,BUY,621.16000000,0.05400000,33.5426400000 USDT,-0.0067085200 USDT,0.0000000000
2021-10-17 07:57:41,XRPUSDT,BUY,1.12860000,30.00000000,33.8580000000 USDT,-0.0067716000 USDT,0.0000000000
2021-10-17 07:58:56,LTCUSDT,BUY,185.54000000,0.18200000,33.7682800000 USDT,-0.0067536500 USDT,0.0000000000
2021-10-17 07:59:02,XRPUSDT,BUY,1.12730000,30.10000000,33.9317300000 USDT,-0.0067863400 USDT,0.0000000000
2021-10-17 07:59:23,XLMUSDT,BUY,0.38409000,88.00000000,33.7999200000 USDT,-0.0067599800 USDT,0.0000000000
2021-10-17 07:59:32,BCHUSDT,BUY,620.35000000,0.05400000,33.4989000000 USDT,-0.0066997800 USDT,0.0000000000
2021-10-17 07:59:41,BCHUSDT,BUY,619.65000000,0.05400000,33.4611000000 USDT,-0.0133844400 USDT,0.0000000000
2021-10-17 07:59:42,XLMUSDT,BUY,0.38212000,88.00000000,33.6265600000 USDT,-0.0134506200 USDT,0.0000000000
2021-10-17 07:59:45,XRPUSDT,BUY,1.12650000,30.10000000,33.9076500000 USDT,-0.0067815300 USDT,0.0000000000
2021-10-17 07:59:57,GRTUSDT,BUY,0.80848000,41.00000000,33.1476800000 USDT,-0.0066295300 USDT,0.0000000000
2021-10-17 08:00:51,FILUSDT,BUY,65.96900000,0.40000000,26.3876000000 USDT,-0.0105550400 USDT,0.2436363600
2021-10-17 08:00:51,FILUSDT,BUY,65.96300000,5.10000000,336.4113000000 USDT,-0.1345645200 USDT,3.1369636300
2021-10-17 08:01:09,ALGOUSDT,SELL,1.86980000,18.20000000,34.0303600000 USDT,-0.0068060700 USDT,0.0000000000
2021-10-17 08:03:31,ALGOUSDT,SELL,1.87960000,18.10000000,34.0207600000 USDT,-0.0068041500 USDT,0.0000000000
2021-10-17 08:03:37,ATOMUSDT,SELL,33.76200000,1.00000000,33.7620000000 USDT,-0.0067524000 USDT,0.0000000000
2021-10-17 08:06:29,ATOMUSDT,SELL,33.83200000,1.00000000,33.8320000000 USDT,-0.0067664000 USDT,0.0000000000
2021-10-17 08:08:31,ATOMUSDT,SELL,33.84600000,1.00000000,33.8460000000 USDT,-0.0067692000 USDT,0.0000000000
2021-10-17 08:09:32,ATOMUSDT,SELL,33.93700000,1.00000000,33.9370000000 USDT,-0.0067874000 USDT,0.0000000000
2021-10-17 08:11:23,XLMUSDT,BUY,0.38232000,88.00000000,33.6441600000 USDT,-0.0067288300 USDT,0.0000000000
2021-10-17 08:11:26,ATOMUSDT,SELL,34.07900000,0.99000000,33.7382100000 USDT,-0.0067476400 USDT,0.0000000000
2021-10-17 08:12:22,ATOMUSDT,SELL,34.13100000,0.99000000,33.7896900000 USDT,-0.0067579300 USDT,0.0000000000
2021-10-17 08:14:26,ALGOUSDT,SELL,1.88120000,18.10000000,34.0497200000 USDT,-0.0068099400 USDT,0.0000000000
2021-10-17 08:15:23,ATOMUSDT,SELL,34.09400000,0.99000000,33.7530600000 USDT,-0.0067506100 USDT,0.0000000000
2021-10-17 08:16:42,SOLUSDT,SELL,163.55900000,1.00000000,163.5590000000 USDT,-0.0327118000 USDT,0.0000000000
2021-10-17 08:17:34,SOLUSDT,BUY,163.98200000,1.00000000,163.9820000000 USDT,-0.0655928000 USDT,-0.4230000000
2021-10-17 08:18:51,STORJUSDT,SELL,1.32010000,25.00000000,33.0025000000 USDT,-0.0066005000 USDT,0.0000000000
2021-10-17 08:19:51,ATOMUSDT,SELL,34.15700000,0.99000000,33.8154300000 USDT,-0.0067630800 USDT,0.0000000000
2021-10-17 08:23:50,ATOMUSDT,SELL,34.20400000,0.99000000,33.8619600000 USDT,-0.0067723900 USDT,0.0000000000
2021-10-17 08:25:39,TRXUSDT,SELL,0.10008000,168.00000000,16.8134400000 USDT,-0.0067253700 USDT,0.2564409500
2021-10-17 08:25:39,TRXUSDT,SELL,0.10008000,1532.00000000,153.3225600000 USDT,-0.0613290200 USDT,2.3384972700
2021-10-17 08:25:39,TRXUSDT,SELL,0.10007000,4840.00000000,484.3388000000 USDT,-0.1937355200 USDT,7.3395417700
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07400000,5.00000000,5.3700000000 USDT,-0.0021480000 USDT,0.0661463000
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07430000,14.00000000,15.0402000000 USDT,-0.0060160800 USDT,0.1894096500
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07400000,127.00000000,136.3980000000 USDT,-0.0545592000 USDT,1.6801161300
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07400000,13.00000000,13.9620000000 USDT,-0.0055848000 USDT,0.1719803900
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07400000,140.00000000,150.3600000000 USDT,-0.0601440000 USDT,1.8520965300
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07430000,10.00000000,10.7430000000 USDT,-0.0042972000 USDT,0.1352926000
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07430000,15.00000000,16.1145000000 USDT,-0.0064458000 USDT,0.2029389100
2021-10-17 08:30:15,ALPHAUSDT,SELL,1.07400000,339.00000000,364.0860000000 USDT,-0.1456344000 USDT,4.4847194500
2021-10-17 08:32:30,ADAUSDT,SELL,2.18550000,15.00000000,32.7825000000 USDT,-0.0065565000 USDT,0.0000000000
2021-10-17 08:41:46,SUSHIUSDT,SELL,11.57100000,57.00000000,659.5470000000 USDT,-0.2638188000 USDT,8.4550000000
2021-10-17 08:55:34,FILUSDT,BUY,65.81600000,2.00000000,131.6320000000 USDT,-0.0263264000 USDT,0.0000000000
2021-10-17 08:56:43,FILUSDT,SELL,65.88600000,1.50000000,98.8290000000 USDT,-0.0395316000 USDT,0.1050000000
2021-10-17 08:56:43,FILUSDT,SELL,65.89200000,0.50000000,32.9460000000 USDT,-0.0131784000 USDT,0.0380000000
2021-10-17 09:08:50,SUSHIUSDT,BUY,11.50300000,11.00000000,126.5330000000 USDT,-0.0253066000 USDT,0.0000000000
2021-10-17 09:16:00,TRXUSDT,SELL,0.10052000,1353.00000000,136.0035600000 USDT,-0.0272007100 USDT,0.0000000000
2021-10-17 09:16:20,ALPHAUSDT,SELL,1.07070000,127.00000000,135.9789000000 USDT,-0.0271957800 USDT,0.0000000000
2021-10-17 09:16:55,TRXUSDT,BUY,0.10046000,1353.00000000,135.9223800000 USDT,-0.0543689500 USDT,0.0811800000
2021-10-17 09:18:05,ALPHAUSDT,BUY,1.07280000,113.00000000,121.2264000000 USDT,-0.0484905600 USDT,-0.2373000000
2021-10-17 09:18:05,ALPHAUSDT,BUY,1.07280000,14.00000000,15.0192000000 USDT,-0.0060076800 USDT,-0.0294000000
2021-10-17 09:29:35,AXSUSDT,SELL,125.82000000,16.00000000,"2,013.1200000000 USDT",-0.8052480000 USDT,20.9799999900
2021-10-17 09:31:29,ALPHAUSDT,SELL,1.07350000,3.00000000,3.2205000000 USDT,-0.0006441000 USDT,0.0000000000
2021-10-17 09:31:29,ALPHAUSDT,SELL,1.07350000,28.00000000,30.0580000000 USDT,-0.0060116000 USDT,0.0000000000
2021-10-17 09:33:04,ALPHAUSDT,BUY,1.07240000,31.00000000,33.2444000000 USDT,-0.0132977600 USDT,0.0341000000
2021-10-17 09:36:32,GRTUSDT,SELL,0.82525000,207.00000000,170.8267500000 USDT,-0.0683306900 USDT,2.5301700000
2021-10-17 09:50:51,TRXUSDT,BUY,0.09984000,950.00000000,94.8480000000 USDT,-0.0189696000 USDT,0.0000000000
2021-10-17 09:50:56,TRXUSDT,BUY,0.09984000,411.00000000,41.0342400000 USDT,-0.0082068400 USDT,0.0000000000
2021-10-17 10:05:14,XTZUSDT,SELL,6.93800000,4.90000000,33.9962000000 USDT,-0.0067992400 USDT,0.0000000000
2021-10-17 10:06:07,XTZUSDT,SELL,6.96100000,4.80000000,33.4128000000 USDT,-0.0066825600 USDT,0.0000000000
2021-10-17 10:06:31,UNIUSDT,BUY,26.74000000,1.00000000,26.7400000000 USDT,-0.0053480000 USDT,0.0000000000
2021-10-17 10:23:21,NEARUSDT,BUY,7.90190000,4.00000000,31.6076000000 USDT,-0.0063215200 USDT,0.0000000000
2021-10-17 10:24:30,SOLUSDT,SELL,166.73400000,1.00000000,166.7340000000 USDT,-0.0333468000 USDT,0.0000000000
2021-10-17 10:25:24,SOLUSDT,BUY,166.68400000,1.00000000,166.6840000000 USDT,-0.0666736000 USDT,0.0500000000
2021-10-17 10:25:37,TRXUSDT,BUY,0.09952000,341.00000000,33.9363200000 USDT,-0.0067872600 USDT,0.0000000000
2021-10-17 10:32:53,ALPHAUSDT,BUY,1.06950000,127.00000000,135.8265000000 USDT,-0.0271653000 USDT,0.0000000000
2021-10-17 10:44:48,AXSUSDT,SELL,125.73000000,1.00000000,125.7300000000 USDT,-0.0251460000 USDT,0.0000000000
2021-10-17 10:46:09,AXSUSDT,BUY,125.97000000,1.00000000,125.9700000000 USDT,-0.0503880000 USDT,-0.2400000000
2021-10-17 10:55:23,ALPHAUSDT,SELL,1.08110000,5.00000000,5.4055000000 USDT,-0.0021622000 USDT,0.0580000000
2021-10-17 10:55:23,ALPHAUSDT,SELL,1.08100000,112.00000000,121.0720000000 USDT,-0.0484288000 USDT,1.2880000000
2021-10-17 10:55:23,ALPHAUSDT,SELL,1.08100000,10.00000000,10.8100000000 USDT,-0.0043240000 USDT,0.1150000000
2021-10-17 11:05:19,DOGEUSDT,SELL,0.23803000,142.00000000,33.8002600000 USDT,-0.0067600500 USDT,0.0000000000
2021-10-17 11:06:14,ALGOUSDT,SELL,1.86100000,18.30000000,34.0563000000 USDT,-0.0068112600 USDT,0.0000000000
2021-10-17 11:06:18,DOGEUSDT,SELL,0.24001000,112.00000000,26.8811200000 USDT,-0.0107524400 USDT,0.0000000000
2021-10-17 11:06:18,DOGEUSDT,SELL,0.24003000,30.00000000,7.2009000000 USDT,-0.0028803600 USDT,0.0000000000
2021-10-17 11:06:20,ALGOUSDT,SELL,1.86220000,18.20000000,33.8920400000 USDT,-0.0067784000 USDT,0.0000000000
2021-10-17 11:08:47,DOGEUSDT,SELL,0.23973000,142.00000000,34.0416600000 USDT,-0.0068083300 USDT,0.0000000000
2021-10-17 11:08:57,ALGOUSDT,SELL,1.86140000,18.30000000,34.0636200000 USDT,-0.0068127200 USDT,0.0000000000
2021-10-17 11:09:45,DOGEUSDT,SELL,0.24018000,141.00000000,33.8653800000 USDT,-0.0135461500 USDT,0.0000000000
2021-10-17 11:10:09,ALGOUSDT,SELL,1.86380000,18.20000000,33.9211600000 USDT,-0.0067842300 USDT,0.0000000000
2021-10-17 11:10:54,DOGEUSDT,SELL,0.24131000,141.00000000,34.0247100000 USDT,-0.0136098800 USDT,0.0000000000
2021-10-17 11:12:10,DOGEUSDT,SELL,0.24126000,141.00000000,34.0176600000 USDT,-0.0068035300 USDT,0.0000000000
2021-10-17 11:21:41,ALGOUSDT,SELL,1.86570000,18.20000000,33.9557400000 USDT,-0.0067911400 USDT,0.0000000000
2021-10-17 11:24:46,AAVEUSDT,BUY,314.42000000,0.40000000,125.7680000000 USDT,-0.0251536000 USDT,0.0000000000
2021-10-17 11:27:03,AAVEUSDT,BUY,313.97000000,0.10000000,31.3970000000 USDT,-0.0062794000 USDT,0.0000000000
2021-10-17 11:28:22,FILUSDT,BUY,65.91800000,2.00000000,131.8360000000 USDT,-0.0263672000 USDT,0.0000000000
2021-10-17 11:29:20,FILUSDT,SELL,65.91900000,2.00000000,131.8380000000 USDT,-0.0527352000 USDT,0.0020000000
2021-10-17 11:38:35,NEARUSDT,BUY,7.87310000,4.00000000,31.4924000000 USDT,-0.0062984800 USDT,0.0000000000
2021-10-17 11:39:21,ALPHAUSDT,BUY,1.06950000,127.00000000,135.8265000000 USDT,-0.0271653000 USDT,0.0000000000
2021-10-17 11:39:29,AAVEUSDT,BUY,313.33000000,0.10000000,31.3330000000 USDT,-0.0062666000 USDT,0.0000000000
2021-10-17 11:39:45,LTCUSDT,BUY,185.39000000,0.18300000,33.9263700000 USDT,-0.0067852700 USDT,0.0000000000
2021-10-17 11:40:08,VETUSDT,BUY,0.11844000,286.00000000,33.8738400000 USDT,-0.0067747600 USDT,0.0000000000
2021-10-17 11:40:52,IOTAUSDT,BUY,1.27720000,341.60000000,436.2915200000 USDT,-0.1745166000 USDT,5.6312399900
2021-10-17 11:47:32,NEARUSDT,BUY,7.86040000,4.00000000,31.4416000000 USDT,-0.0062883200 USDT,0.0000000000
2021-10-17 11:48:00,GRTUSDT,BUY,0.81472000,166.00000000,135.2435200000 USDT,-0.0270487000 USDT,0.0000000000
2021-10-17 11:53:40,IOTAUSDT,SELL,1.28370000,105.90000000,135.9438300000 USDT,-0.0271887600 USDT,0.0000000000
2021-10-17 11:57:55,LTCUSDT,BUY,185.42000000,0.18300000,33.9318600000 USDT,-0.0067863700 USDT,0.0000000000
2021-10-17 11:58:55,BCHUSDT,BUY,621.30000000,0.05400000,33.5502000000 USDT,-0.0067100400 USDT,0.0000000000
2021-10-17 12:00:36,SUSHIUSDT,SELL,11.74500000,11.00000000,129.1950000000 USDT,-0.0516780000 USDT,2.6620000000
2021-10-17 12:06:12,LINKUSDT,BUY,27.21200000,1.24000000,33.7428800000 USDT,-0.0067485700 USDT,0.0000000000
2021-10-17 12:07:05,NEARUSDT,BUY,7.84320000,4.00000000,31.3728000000 USDT,-0.0062745600 USDT,0.0000000000
2021-10-17 12:07:16,SUSHIUSDT,BUY,11.60400000,11.00000000,127.6440000000 USDT,-0.0255288000 USDT,0.0000000000
2021-10-17 12:07:17,ALPHAUSDT,BUY,1.06170000,31.00000000,32.9127000000 USDT,-0.0065825400 USDT,0.0000000000
2021-10-17 12:07:20,AXSUSDT,BUY,125.38000000,1.00000000,125.3800000000 USDT,-0.0250760000 USDT,0.0000000000
2021-10-17 12:08:49,BCHUSDT,BUY,617.30000000,0.05400000,33.3342000000 USDT,-0.0066668400 USDT,0.0000000000
2021-10-17 12:10:26,STORJUSDT,BUY,1.29630000,155.00000000,200.9265000000 USDT,-0.0803706000 USDT,3.0148179800
2021-10-17 12:10:26,EOSUSDT,BUY,4.51900000,37.00000000,167.2030000000 USDT,-0.0668812000 USDT,2.5160000000
2021-10-17 12:10:26,STORJUSDT,BUY,1.29630000,73.00000000,94.6299000000 USDT,-0.0378519500 USDT,1.4198820100
2021-10-17 12:10:32,BCHUSDT,BUY,617.44000000,0.05400000,33.3417600000 USDT,-0.0066683500 USDT,0.0000000000
2021-10-17 12:11:26,GRTUSDT,BUY,0.80638000,42.00000000,33.8679600000 USDT,-0.0067735900 USDT,0.0000000000
2021-10-17 12:12:04,LTCUSDT,BUY,184.31000000,0.18400000,33.9130400000 USDT,-0.0067826000 USDT,0.0000000000
2021-10-17 12:12:04,BCHUSDT,BUY,616.92000000,0.05500000,33.9306000000 USDT,-0.0067861200 USDT,0.0000000000
2021-10-17 12:13:24,LINKUSDT,BUY,27.13300000,1.25000000,33.9162500000 USDT,-0.0067832500 USDT,0.0000000000
2021-10-17 12:14:44,FTMUSDT,BUY,2.19731000,61.00000000,134.0359100000 USDT,-0.0268071800 USDT,0.0000000000
2021-10-17 12:16:15,THETAUSDT,BUY,6.06500000,38.60000000,234.1090000000 USDT,-0.0936436000 USDT,3.0831999900
2021-10-17 12:24:56,LINKUSDT,BUY,27.08800000,1.25000000,33.8600000000 USDT,-0.0067720000 USDT,0.0000000000
2021-10-17 12:24:58,ALPHAUSDT,BUY,1.06030000,31.00000000,32.8693000000 USDT,-0.0065738600 USDT,0.0000000000
2021-10-17 12:25:18,BCHUSDT,BUY,615.54000000,0.05500000,33.8547000000 USDT,-0.0067709400 USDT,0.0000000000
